v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,stkcd,dt
1,1,0,3,2,0,0,2,3,48,417,0,0,1,0,730,1,0,0,0,1,0,1,1,1,1,000909,2012
1,1,0,3,2,0,0,2,3,48,479,0,0,1,1,799,1,0,0,0,1,0,1,1,1,1,000909,2013
1,1,0,10,4,0,0,1,3,47,3656,0,0,1,1,8817,1,0,0,1,1,0,1,1,1,1,000910,2011
1,1,0,10,4,0,0,1,3,47,4490,0,0,1,1,8905,1,0,0,1,1,0,1,1,1,1,000910,2012
1,1,0,10,4,0,0,1,3,47,4635,0,0,1,1,8985,1,0,0,1,1,0,1,1,1,1,000910,2013
1,1,0,8,3,0,0,4,8,49,1083,0,0,0,1,4710,1,0,0,1,1,0,1,1,1,1,000911,2011
1,1,0,8,4,0,0,4,8,49,966,0,0,0,1,4199,1,0,0,1,1,0,1,1,1,1,000911,2012
1,1,0,9,4,0,0,4,8,49,920,0,0,0,1,3859,1,0,0,1,1,0,1,1,1,1,000911,2013
1,1,0,4,3,1,0,2,5,48,-1,0,0,1,1,7473,1,0,0,1,1,0,1,1,1,1,000912,2011
1,1,0,4,3,1,0,2,5,48,4014,0,0,1,1,5837,1,0,0,1,1,0,1,1,1,1,000912,2012
1,1,0,4,3,1,0,2,5,48,4008,0,0,1,0,5356,1,0,0,1,1,0,1,1,1,1,000912,2013
1,1,0,12,4,0,1,0,5,47,743,0,0,1,1,5510,1,0,0,1,1,0,1,1,1,1,000913,2011
1,1,0,12,4,0,1,0,5,47,743,0,0,1,1,5510,1,0,0,1,1,0,1,1,1,1,000913,2012
1,1,0,12,4,0,1,0,5,47,743,0,0,1,1,5510,1,0,0,1,1,0,1,1,1,1,000913,2013
1,1,0,9,3,1,0,4,10,48,213,0,0,1,1,285,1,0,0,1,,0,1,1,1,,000915,2011
1,1,0,9,3,1,0,4,10,48,1784,0,0,1,1,2382,1,0,0,1,,0,1,1,1,,000915,2012
1,1,0,9,3,1,0,4,10,48,1871,0,0,1,1,2469,1,0,0,1,,0,1,1,1,,000915,2013
1,1,0,5,3,0,0,3,5,48,986,0,0,0,1,1108,1,0,0,1,1,0,1,1,1,,000916,2011
1,1,0,5,3,0,0,3,5,48,895,0,0,0,1,1031,1,0,0,1,1,0,1,1,1,,000916,2012
1,1,0,5,3,0,0,3,5,48,1015,0,0,0,1,1015,1,0,0,1,1,0,1,1,1,,000916,2013
1,1,0,3,2,1,0,4,10,48,7124,0,0,1,1,10153,1,0,0,1,,0,1,1,1,1,000917,2011
1,1,0,3,2,1,0,4,10,48,7365,0,0,1,1,10176,1,0,0,1,,0,1,1,1,1,000917,2012
1,1,0,3,2,1,0,4,10,48,7243,0,0,1,1,11165,1,0,0,1,,0,1,1,1,1,000917,2013
1,1,0,9,4,0,0,8,10,51,986,0,0,0,1,1599,1,0,0,1,1,1,1,1,1,1,000918,2011
1,1,0,9,4,0,0,8,10,51,969,0,0,0,1,1598,1,0,0,1,1,1,1,1,1,1,000918,2012
1,1,0,9,4,0,0,8,10,51,1233,0,0,0,1,3265,1,0,0,1,1,1,1,1,1,1,000918,2013
1,1,0,7,3,0,0,4,8,49,1846,0,0,1,1,3586,1,0,0,1,1,0,1,1,1,1,000919,2011
1,1,0,8,4,0,0,4,8,49,2434,0,0,1,1,4373,1,0,0,1,1,0,1,1,1,1,000919,2012
1,1,0,11,5,0,0,4,8,49,2677,0,0,1,1,4544,1,0,0,1,1,0,1,1,1,1,000919,2013
1,1,0,3,2,0,0,4,8,49,893,0,0,1,1,2896,1,0,0,1,1,0,1,1,1,,000920,2011
1,1,0,4,2,0,0,4,8,49,950,0,0,1,1,2746,1,0,0,1,1,0,1,1,1,,000920,2012
1,1,0,5,2,0,0,4,8,49,825,0,0,1,1,2265,1,0,0,1,1,0,1,1,1,,000920,2013
1,1,1,2,3,1,0,2,6,49,-1,0,0,1,0,31010,1,0,0,1,1,0,1,1,1,1,000921,2011
1,1,1,2,3,1,0,2,6,49,-1,0,0,1,1,30698,1,0,0,1,1,0,1,1,1,1,000921,2012
1,1,1,2,3,1,0,2,6,49,-1,0,0,1,1,33090,1,0,0,1,1,0,1,1,1,1,000921,2013
1,1,1,3,2,0,0,3,7,49,487,0,0,1,1,876,1,0,0,1,1,0,1,1,1,1,000922,2011
1,1,1,3,2,0,0,3,7,49,1279,0,0,1,1,3025,1,0,0,1,1,0,1,1,1,1,000922,2012
1,1,1,3,2,0,0,3,7,49,1139,0,0,1,1,2995,1,0,0,1,1,0,1,1,1,1,000922,2013
1,1,1,7,3,1,1,10,13,46,-1,0,1,1,1,32101,1,0,0,1,1,0,1,1,1,1,000923,2011
1,1,1,7,3,1,1,10,13,46,-1,0,1,1,1,32508,1,0,0,1,1,0,1,1,1,1,000923,2012
1,1,1,7,3,1,1,10,13,46,-1,0,1,1,1,32291,1,0,0,1,1,0,1,1,1,1,000923,2013
1,1,0,7,4,1,0,6,15,50,797,0,0,1,1,930,1,0,0,1,1,0,1,1,1,1,000925,2011
1,1,0,8,4,1,0,6,15,50,719,0,0,1,1,919,1,0,0,1,1,0,1,1,1,1,000925,2012
1,1,0,10,4,1,0,6,15,50,716,0,0,1,1,917,1,0,0,1,1,0,1,1,1,1,000925,2013
1,1,0,4,2,1,0,1,11,47,1594,0,0,0,1,4980,1,0,0,0,1,0,1,1,1,1,000926,2011
1,1,0,4,2,1,0,1,11,47,4009,0,0,0,0,5204,1,0,0,0,1,0,1,1,1,1,000926,2012
1,1,0,3,2,1,0,1,11,47,2101,0,0,0,1,4681,1,0,0,0,1,0,1,1,1,1,000926,2013
1,1,1,4,3,1,1,4,6,47,1171,0,0,1,1,5712,1,1,0,1,1,1,1,1,1,1,000927,2011
1,1,1,4,3,1,1,4,6,47,3272,0,0,1,1,7862,1,1,0,1,1,1,1,1,1,1,000927,2012
1,1,1,4,3,1,1,4,6,47,3248,0,0,1,1,9118,1,1,0,1,1,1,1,1,1,1,000927,2013
1,1,0,4,2,1,0,2,7,52,-1,0,0,0,0,4676,1,0,0,1,1,0,1,1,1,1,000928,2013
1,1,0,11,5,1,0,3,7,54,618,0,0,1,0,3411,1,0,0,1,1,0,1,1,1,1,000929,2011
1,1,0,11,5,1,0,3,7,54,906,0,0,1,0,3420,1,0,0,1,1,0,1,1,1,1,000929,2012
1,1,0,11,5,1,0,3,7,54,1211,0,0,1,1,3291,1,0,0,1,1,0,1,1,1,1,000929,2013
1,1,1,11,5,1,0,5,13,52,2213,0,0,1,1,8931,1,0,0,1,1,0,1,1,1,1,000930,2011
1,1,1,11,5,1,0,5,13,52,2404,0,0,1,1,8618,1,0,0,1,1,0,1,1,1,1,000930,2012
1,1,1,11,5,1,0,5,13,52,2456,0,0,1,1,8116,1,0,0,1,1,0,1,1,1,1,000930,2013
1,1,0,13,6,1,0,4,4,42,1369,0,0,1,1,2312,1,0,0,1,1,0,1,1,0,0,000931,2011
1,1,0,13,6,1,0,4,4,42,1391,0,0,1,1,2339,1,0,0,1,1,0,1,1,0,0,000931,2012
1,1,0,13,6,1,0,4,4,42,1365,0,0,1,1,2413,1,0,0,1,1,0,1,1,0,0,000931,2013
1,1,0,12,4,0,0,5,11,48,-1,0,1,0,1,35317,0,0,0,0,0,0,1,1,0,0,000933,2011
1,1,0,14,4,0,0,5,11,48,7493,0,1,0,1,36466,0,0,0,0,0,0,1,1,0,0,000933,2012
1,1,0,14,4,0,0,5,11,48,7983,0,1,0,1,34888,0,0,0,0,0,0,1,1,0,0,000933,2013
1,1,0,3,2,0,0,2,6,48,431,0,0,0,1,1456,1,0,0,0,1,0,1,1,1,1,000935,2011
1,1,0,3,2,0,0,2,6,48,426,0,0,0,1,1441,1,0,0,0,1,0,1,1,1,1,000935,2012
1,1,0,3,2,0,0,2,6,48,418,0,0,0,1,1205,1,0,0,0,1,0,1,1,1,1,000935,2013
1,1,0,3,2,0,0,1,3,51,74,0,0,0,1,610,1,0,0,1,1,0,1,1,1,1,000936,2011
1,1,0,3,2,0,0,1,3,51,62,0,0,0,1,565,1,0,0,1,1,0,1,1,1,1,000936,2012
1,1,0,3,2,0,0,1,3,51,71,0,0,0,1,528,1,0,0,1,1,0,1,1,1,1,000936,2013
1,1,1,9,5,1,0,8,17,51,11792,0,1,1,1,52024,1,0,0,1,1,0,1,1,1,1,000937,2011
1,1,1,9,5,1,0,8,17,51,12250,0,1,1,1,51180,1,0,0,1,1,0,1,1,1,1,000937,2012
1,1,1,9,5,1,0,8,17,51,11487,0,1,1,1,50785,1,0,0,1,1,0,1,1,1,1,000937,2013
1,1,0,32,8,1,1,6,7,45,346,0,1,1,1,401,1,0,0,1,1,0,1,1,0,1,000938,2011
1,1,0,32,8,1,1,6,7,45,507,0,1,1,1,595,1,0,0,1,1,0,1,1,0,1,000938,2012
1,1,0,32,8,1,1,6,7,45,717,0,1,1,1,844,1,0,0,1,1,0,1,1,0,1,000938,2013
1,1,0,2,2,0,0,3,8,48,470,0,0,0,1,485,1,0,0,1,1,0,1,1,1,1,000939,2011
1,1,0,3,2,0,0,3,8,48,1387,0,0,0,1,1879,1,0,0,1,1,0,1,1,1,1,000939,2012
1,1,0,3,2,0,0,3,8,48,-1,0,0,0,1,2030,1,0,0,1,1,0,1,1,1,1,000939,2013
1,1,0,11,5,0,0,2,8,45,3441,0,0,1,1,2882,1,0,0,1,1,1,1,1,0,1,000948,2011
1,1,0,11,5,0,0,2,8,45,3262,0,0,1,1,3784,1,0,0,1,1,1,1,1,0,1,000948,2012
1,1,0,11,5,0,0,2,8,45,3441,0,0,1,1,3776,1,0,0,1,1,1,1,1,0,1,000948,2013
1,1,0,66,0,1,0,7,9,49,-1,0,0,0,1,-1,1,0,0,0,1,1,1,1,0,0,600018,2011
1,1,0,66,0,1,0,7,9,49,8402,0,0,0,1,24629,1,0,0,0,1,1,1,1,0,0,600018,2012
1,1,0,65,0,1,1,7,9,49,8944,0,0,0,1,19842,1,0,0,0,1,1,1,1,0,0,600018,2013
1,1,1,21,0,1,0,10,10,48,17229,0,4,0,1,26653,1,0,0,0,0,1,1,1,1,1,600019,2011
1,1,1,18,3,1,0,10,10,48,12316,0,4,0,1,32598,1,0,0,0,0,1,1,1,1,1,600019,2012
1,1,1,20,1,1,1,10,10,48,27068,0,4,0,1,37487,1,0,0,0,0,1,1,1,1,1,600019,2013
1,1,0,8,1,1,0,15,20,48,-1,0,0,0,1,2673,1,1,1,0,0,0,1,1,1,1,600020,2011
1,1,0,3,1,0,0,15,20,48,-1,0,0,0,1,-1,1,1,1,0,0,0,1,1,1,1,600020,2012
1,1,0,4,0,1,0,15,20,48,1664,0,0,0,1,2959,1,1,1,0,0,0,1,1,1,1,600020,2013
1,1,0,13,2,1,0,-1,-1,-1,1098,0,-1,0,1,6140,1,0,0,0,0,0,1,1,1,1,600021,2011
1,1,0,16,0,1,1,-1,-1,-1,1265,0,-1,0,1,6913,1,0,0,0,0,0,1,1,1,1,600021,2012
1,1,0,34,0,1,1,6,7,54,2939,0,0,1,1,6673,1,0,0,0,0,0,1,1,1,1,600021,2013
1,1,1,9,0,1,0,-1,-1,-1,2949,0,-1,0,1,17753,0,0,0,0,0,0,1,1,1,1,600022,2011
1,1,1,20,0,1,0,-1,-1,-1,6847,0,-1,0,1,35980,0,0,0,0,0,0,1,1,1,1,600022,2012
1,1,1,18,0,1,0,6,9,53,13980,0,0,0,1,31738,0,0,0,0,0,0,1,1,1,1,600022,2013
1,1,0,8,0,1,0,-1,-1,-1,1138,0,-1,0,1,6317,1,0,0,0,0,0,1,1,1,1,600026,2011
1,1,0,7,0,1,0,-1,-1,-1,1741,0,-1,0,1,6879,1,0,0,0,0,0,1,1,1,1,600026,2012
1,1,0,23,0,1,1,5,6,51,1709,0,0,1,1,7536,1,0,0,0,0,0,1,1,1,1,600026,2013
1,1,0,61,0,0,0,-1,-1,-1,5609,0,-1,0,1,22533,1,1,1,0,0,0,1,1,1,1,600027,2011
1,1,0,71,0,0,0,-1,-1,-1,6459,0,-1,0,1,23878,1,1,1,0,0,0,1,1,1,1,600027,2012
1,1,0,57,4,0,1,7,9,52,16517,0,0,1,1,24304,1,1,1,0,0,0,1,1,1,1,600027,2013
1,1,1,19,-1,0,0,-1,7,52,95612,0,-1,1,1,377235,1,0,0,0,0,0,1,1,1,1,600028,2011
1,1,1,19,-1,0,0,-1,7,53,-1,0,-1,1,1,376201,1,0,0,0,0,0,1,1,1,1,600028,2012
1,1,1,21,1,0,1,10,13,53,184477,0,0,1,1,368953,1,0,0,0,0,0,1,1,1,1,600028,2013
1,1,0,11,0,1,0,6,10,49,18579,0,1,0,1,54326,1,0,1,0,1,0,1,1,1,1,600029,2011
1,1,0,11,-1,1,0,9,17,48,26841,0,-1,0,1,73668,1,0,1,0,1,0,1,1,1,1,600029,2012
1,1,0,12,6,1,0,14,17,49,58787,0,3,0,1,80175,1,0,1,0,1,0,1,1,1,1,600029,2013
1,1,0,31,-1,0,0,7,12,45,13247,0,5,0,0,51827,1,1,1,0,1,0,1,1,1,1,600031,2011
1,1,0,49,-1,0,0,13,17,46,-1,0,7,0,1,-1,1,1,1,0,1,0,1,1,1,1,600031,2012
1,1,0,49,3,1,1,17,23,47,12991,0,11,0,1,28414,1,1,1,0,1,0,1,1,1,1,600031,2013
1,1,0,3,0,1,0,1,3,44,-1,0,0,0,1,-1,1,0,0,0,0,0,1,1,1,1,600033,2011
1,1,0,3,0,1,0,1,3,45,-1,0,0,0,0,-1,1,0,0,0,0,0,1,1,1,1,600033,2012
1,1,0,4,1,1,0,1,4,48,-1,0,0,1,1,1630,1,0,0,0,0,0,1,1,1,1,600033,2013
1,1,0,5,0,0,0,5,7,48,-1,0,0,0,1,-1,1,1,0,0,0,0,1,1,1,1,600035,2011
1,1,0,6,0,0,0,7,10,49,-1,0,0,0,1,-1,1,1,0,0,0,0,1,1,1,1,600035,2012
1,1,0,7,0,0,0,7,9,44,-1,1,1,0,1,-1,1,1,0,0,0,0,1,1,1,1,600035,2013
1,1,0,5,-1,0,0,-1,8,50,1077,0,-1,0,0,3439,1,0,1,0,1,0,1,1,1,1,600037,2011
1,1,0,5,-1,0,0,-1,9,51,1081,0,-1,0,0,3362,1,0,1,0,1,0,1,1,1,1,600037,2012
1,1,0,5,0,1,0,6,11,49,2325,1,0,1,1,3387,1,0,1,0,1,0,1,1,1,1,600037,2013
1,1,0,9,6,0,0,-1,9,50,-1,0,-1,0,1,3451,1,1,0,1,1,0,1,1,1,1,600039,2011
1,1,0,25,6,0,0,4,9,50,1879,0,-1,0,1,7681,1,1,0,1,1,0,1,1,1,1,600039,2012
1,1,0,27,5,0,0,3,6,6,5763,0,0,0,1,8497,1,1,0,1,1,0,1,1,1,1,600039,2013
1,1,0,76,4,0,0,-1,9,43,3049,0,-1,0,1,14880,1,1,1,0,1,1,1,1,0,0,600048,2011
1,1,0,81,4,0,0,-1,12,43,-1,0,-1,0,1,-1,1,1,1,0,1,1,1,1,0,0,600048,2012
1,1,0,265,4,1,1,6,10,45,-1,0,0,1,0,-1,1,1,1,0,1,1,1,1,0,0,600048,2013
1,1,0,6,0,1,0,3,3,50,97481,0,3,0,1,215954,1,1,1,0,1,1,1,1,1,1,600050,2011
1,1,0,7,0,1,0,2,2,53,106978,0,2,0,1,218598,1,1,1,0,1,1,1,1,1,1,600050,2012
1,1,0,19,0,1,0,2,2,54,169341,0,1,0,1,222529,1,1,1,0,1,1,1,1,1,1,600050,2013
1,1,0,23,3,1,0,-1,5,50,-1,0,-1,0,1,-1,1,0,0,1,1,0,1,1,1,1,600051,2011
1,1,0,24,2,1,0,-1,3,49,223,0,-1,0,1,978,1,0,0,1,1,0,1,1,1,1,600051,2012
1,1,0,20,1,1,0,1,4,54,-1,0,0,1,1,-1,1,0,0,1,1,0,1,1,1,1,600051,2013
1,1,0,15,0,0,0,-1,4,36,-1,0,-1,0,1,-1,1,0,0,0,1,1,1,1,0,1,600052,2011
1,1,0,18,0,0,0,-1,4,39,-1,0,-1,0,1,-1,1,0,0,0,1,1,1,1,0,1,600052,2012
1,1,0,16,0,0,0,2,5,40,-1,0,0,0,0,-1,1,0,0,0,1,1,1,1,0,1,600052,2013
1,1,0,18,0,0,0,3,7,45,1044,0,0,0,1,3732,1,0,0,0,1,0,1,1,1,1,600054,2011
1,1,0,19,0,0,0,3,7,46,-1,0,0,0,1,3514,1,0,0,0,1,0,1,1,1,1,600054,2012
1,1,0,22,0,1,0,3,7,48,1117,0,0,1,1,3431,1,0,0,0,1,0,1,1,1,1,600054,2013
1,1,0,6,0,0,0,-1,8,50,-1,0,-1,0,0,-1,1,0,1,0,1,1,1,1,1,1,600055,2011
1,1,0,6,0,0,0,-1,7,51,-1,0,-1,0,1,1124,1,0,1,0,1,1,1,1,1,1,600055,2012
1,1,0,7,0,0,0,6,10,48,-1,0,1,0,1,1432,1,0,1,0,1,1,1,1,1,1,600055,2013
1,1,0,5,0,1,0,-1,8,49,-1,0,-1,0,1,1293,1,0,0,0,1,0,1,1,1,1,600056,2011
1,1,0,6,0,1,1,-1,7,51,-1,0,-1,0,0,1409,1,0,0,0,1,0,1,1,1,1,600056,2012
1,1,0,11,0,1,1,6,9,50,3363,0,0,0,1,6906,1,0,0,0,1,0,1,1,1,1,600056,2013
1,1,0,22,1,0,1,-1,5,47,986,0,-1,0,1,2544,0,1,0,0,0,0,1,1,1,1,600057,2011
1,1,0,22,0,0,1,-1,5,48,-1,0,-1,0,1,2230,0,1,0,0,0,0,1,1,1,1,600057,2012
1,1,0,3,2,1,1,2,4,46,-1,0,0,0,1,2360,0,1,0,0,0,0,1,1,1,1,600057,2013
1,1,0,11,0,0,0,-1,11,47,3053,0,-1,0,1,8492,1,1,1,0,0,0,1,1,1,1,600058,2011
1,1,0,15,0,0,0,-1,10,49,3096,0,-1,0,1,8275,1,1,1,0,0,0,1,1,1,1,600058,2012
1,1,0,15,0,0,0,8,10,49,4112,0,0,0,1,5632,1,1,1,0,0,0,1,1,1,1,600058,2013
1,1,0,18,0,1,0,-1,6,49,231,0,-1,0,1,2568,1,1,1,0,0,0,1,1,1,1,600059,2011
1,1,0,20,0,1,0,-1,7,51,-1,0,-1,0,1,2639,1,1,1,0,0,0,1,1,1,1,600059,2012
1,1,0,21,4,1,0,1,7,53,-1,0,0,0,0,2627,1,1,1,0,0,0,1,1,1,1,600059,2013
1,1,0,13,0,0,0,-1,4,40,1829,1,-1,0,0,15776,1,1,0,0,1,0,1,1,0,0,600060,2011
1,1,0,18,0,0,0,-1,4,40,-1,0,-1,0,0,-1,1,1,0,0,1,0,1,1,0,0,600060,2012
1,1,0,15,0,0,0,-1,5,-1,7733,0,0,0,1,23668,1,1,0,0,1,0,1,1,0,0,600060,2013
1,1,0,6,0,0,0,-1,4,49,-1,0,-1,0,1,1814,1,1,0,0,0,0,1,1,1,1,600061,2011
1,1,0,6,0,0,0,-1,4,50,-1,0,-1,0,0,1650,1,1,0,0,0,0,1,1,1,1,600061,2012
1,1,0,6,0,0,0,3,4,46,265,0,0,0,1,1502,1,1,0,0,0,0,1,1,1,1,600061,2013
1,1,0,13,1,0,0,-1,10,50,1444,1,-1,0,1,11103,1,0,0,0,0,0,1,1,0,1,600062,2011
1,1,0,15,0,0,0,-1,10,55,1809,0,-1,0,1,13030,1,0,0,0,0,0,1,1,0,1,600062,2012
1,1,0,15,0,0,0,6,9,51,4194,0,2,0,1,11901,1,0,0,0,0,0,1,1,0,1,600062,2013
1,1,0,4,0,0,0,-1,14,51,-1,0,-1,0,0,3118,1,0,0,0,1,0,1,1,1,1,600063,2011
1,1,0,5,0,0,0,-1,16,52,390,0,-1,0,1,5084,1,0,0,0,1,0,1,1,1,1,600063,2012
1,1,0,5,0,0,0,8,13,51,1707,0,0,0,1,5019,1,0,0,0,1,0,1,1,1,1,600063,2013
1,1,0,10,3,1,0,-1,6,45,-1,0,-1,0,0,-1,1,0,0,0,1,0,1,1,1,1,600064,2011
1,1,0,10,2,1,0,-1,6,46,-1,0,-1,0,1,-1,1,0,0,0,1,0,1,1,1,1,600064,2012
1,1,0,8,0,1,0,4,6,48,-1,0,0,0,1,-1,1,0,0,0,1,0,1,1,1,1,600064,2013
1,1,0,2,0,0,0,-1,3,47,3020,0,-1,0,1,7116,1,1,0,0,1,1,1,1,1,1,600066,2011
1,1,0,2,0,0,0,-1,6,41,3567,0,-1,0,1,9127,1,1,0,0,1,1,1,1,1,1,600066,2012
1,1,0,4,0,0,0,1,4,44,8611,0,0,0,0,11415,1,1,0,0,1,1,1,1,1,1,600066,2013
1,1,0,16,0,0,0,-1,7,44,-1,0,-1,0,1,1069,1,0,1,0,1,1,1,1,1,1,600067,2011
1,1,0,22,0,1,0,-1,7,45,-1,0,-1,0,1,1122,1,0,1,0,1,1,1,1,1,1,600067,2012
1,1,0,24,0,1,0,3,8,46,566,0,0,0,1,1188,1,0,1,0,1,1,1,1,1,1,600067,2013
1,1,1,36,3,0,0,-1,10,55,8367,0,-1,0,1,34249,1,0,0,0,1,0,1,1,1,1,600068,2011
1,1,0,26,3,0,0,-1,15,52,10192,0,-1,0,1,38328,1,0,0,0,1,0,1,1,1,1,600068,2012
1,1,1,27,6,1,0,16,21,51,20950,0,0,0,1,38014,1,0,0,0,1,0,1,1,1,1,600068,2013
1,1,0,6,0,0,0,-1,5,47,1025,0,-1,0,1,5425,0,0,0,0,0,0,0,0,1,1,600069,2011
1,1,0,6,0,0,0,2,5,45,343,0,0,0,1,5682,0,0,0,0,0,0,0,0,1,1,600069,2012
1,1,0,9,0,0,0,2,8,44,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,1,600069,2013
1,1,0,9,3,0,0,-1,7,50,-1,0,-1,0,1,2863,0,1,0,0,0,0,1,1,1,1,600070,2011
1,1,0,9,3,0,0,-1,7,51,-1,0,-1,0,0,2806,0,1,0,0,0,0,1,1,1,1,600070,2012
1,1,0,12,3,0,0,-1,7,53,518,0,0,0,0,2875,0,1,0,0,0,0,1,1,1,1,600070,2013
1,1,0,12,0,1,0,-1,6,46,-1,0,-1,0,1,6785,1,1,0,0,0,0,1,1,1,1,600071,2011
1,1,0,12,0,1,0,-1,8,46,-1,0,-1,0,1,6033,1,1,0,0,0,0,1,1,1,1,600071,2012
1,1,0,10,3,1,0,3,10,46,536,0,0,0,1,3631,1,1,0,0,0,0,1,1,1,1,600071,2013
1,1,0,2,0,0,0,3,6,47,-1,0,0,0,1,-1,1,0,0,0,1,0,1,1,1,1,600072,2011
1,1,0,2,0,0,0,2,7,46,-1,0,0,0,1,-1,1,0,0,0,1,0,1,1,1,1,600072,2012
1,1,0,8,0,0,0,4,8,49,-1,0,0,0,1,-1,1,0,0,0,1,0,1,1,1,1,600072,2013
1,1,0,10,0,0,0,-1,5,51,-1,0,-1,0,0,6831,1,1,0,0,1,1,1,1,0,0,600073,2011
1,1,0,13,0,0,0,2,8,54,-1,0,1,0,1,8222,1,1,0,0,1,1,1,1,0,0,600073,2012
1,1,0,13,2,1,0,3,7,54,-1,0,1,0,0,7920,1,1,0,0,1,1,1,1,0,0,600073,2013
1,1,0,9,0,0,0,-1,7,47,-1,0,-1,0,1,-1,1,0,0,0,1,1,1,1,1,1,600074,2011
1,1,0,8,0,0,0,-1,8,52,-1,0,-1,0,1,-1,1,0,0,0,1,1,1,1,1,1,600074,2012
1,1,0,8,0,0,0,2,7,55,-1,0,0,0,1,-1,1,0,0,0,1,1,1,1,1,1,600074,2013
1,1,0,22,4,0,0,2,8,43,-1,0,0,0,1,4390,1,0,0,0,1,0,0,0,1,1,600075,2011
1,1,0,22,5,0,0,2,8,45,-1,0,0,0,1,4208,1,0,0,0,1,0,0,0,1,1,600075,2012
1,1,0,11,3,0,0,1,8,45,1993,0,0,0,1,3928,1,0,0,0,1,0,0,0,1,1,600075,2013
1,1,0,7,3,0,0,-1,3,47,-1,0,-1,0,1,-1,1,0,0,0,0,1,1,1,1,1,600076,2011
1,1,0,9,3,0,0,-1,3,48,-1,0,-1,0,0,-1,1,0,0,0,0,1,1,1,1,1,600076,2012
1,1,0,8,4,0,0,4,4,50,-1,1,0,0,1,-1,1,0,0,0,0,1,1,1,1,1,600076,2013
1,1,0,20,0,0,0,2,7,40,-1,0,0,0,1,-1,1,1,0,1,1,1,1,1,1,1,600077,2011
1,1,0,20,0,1,0,2,6,41,-1,0,0,0,1,-1,1,1,0,1,1,1,1,1,1,1,600077,2012
1,1,0,26,0,1,0,2,6,42,-1,0,0,0,1,-1,1,1,0,1,1,1,1,1,1,1,600077,2013
1,1,0,11,0,0,0,2,5,41,-1,0,1,0,1,2928,1,1,0,1,0,0,1,1,1,1,600078,2011
1,1,0,12,0,0,0,1,5,43,-1,0,0,0,1,2909,1,1,0,1,0,0,1,1,1,1,600078,2012
1,1,0,13,0,0,0,2,5,44,1489,0,0,0,0,2765,1,1,0,1,0,0,1,1,1,1,600078,2013
1,1,0,50,5,0,0,5,7,49,-1,0,0,0,0,6491,1,1,1,0,1,1,1,1,1,1,600079,2011
1,1,0,49,5,0,0,5,7,50,-1,0,0,0,0,-1,1,1,1,0,1,1,1,1,1,1,600079,2012
1,1,0,56,3,0,0,5,7,48,4932,0,1,0,1,7800,1,1,1,0,1,1,1,1,1,1,600079,2013
1,1,0,7,1,0,0,1,4,45,-1,0,0,0,1,-1,1,1,0,0,1,1,1,1,0,1,600080,2011
1,1,0,6,0,0,0,1,4,46,-1,0,0,0,0,-1,1,1,0,0,1,1,1,1,0,1,600080,2012
1,1,0,5,0,0,1,3,5,48,-1,0,1,0,0,-1,1,1,0,0,1,1,1,1,0,1,600080,2013
1,1,0,12,0,0,0,-1,3,52,-1,0,-1,0,0,4978,1,1,0,0,1,0,1,1,1,1,600081,2011
1,1,0,14,0,0,0,-1,3,53,-1,0,-1,0,1,4958,1,1,0,0,1,0,1,1,1,1,600081,2012
1,1,0,14,0,0,0,3,5,55,1521,0,0,0,1,5552,1,1,0,0,1,0,1,1,1,1,600081,2013
1,1,0,8,0,0,0,-1,5,44,-1,0,-1,0,1,-1,1,1,1,0,1,1,1,1,1,1,600082,2011
1,1,0,8,0,0,0,-1,5,45,-1,0,-1,0,1,-1,1,1,1,0,1,1,1,1,1,1,600082,2012
1,1,0,8,0,0,0,3,4,46,-1,0,0,0,1,-1,1,1,1,0,1,1,1,1,1,1,600082,2013
1,1,0,1,0,0,0,-1,2,50,-1,1,-1,0,1,-1,1,0,0,0,1,0,1,1,1,1,600083,2011
1,1,0,2,0,0,0,-1,2,51,4,0,-1,0,0,17,1,0,0,0,1,0,1,1,1,1,600083,2012
1,1,0,2,0,0,0,1,2,52,-1,0,0,0,1,-1,1,0,0,0,1,0,1,1,1,1,600083,2013
1,1,0,5,0,1,0,-1,5,46,-1,0,-1,0,1,-1,1,0,0,1,1,0,1,1,0,0,600084,2011
1,1,0,4,0,1,0,-1,4,44,-1,1,-1,0,1,-1,1,0,0,1,1,0,1,1,0,0,600084,2012
1,1,0,3,0,1,0,1,3,44,-1,1,0,0,0,-1,1,0,0,1,1,0,1,1,0,0,600084,2013
1,1,0,6,0,0,0,6,9,47,-1,1,0,0,0,2897,1,1,0,0,0,1,1,1,1,1,600085,2011
1,1,0,6,0,0,0,5,10,48,1810,1,0,0,1,12402,1,1,0,0,0,1,1,1,1,1,600085,2012
1,1,0,8,1,0,0,5,10,51,6296,1,0,0,1,12948,1,1,0,0,0,1,1,1,1,1,600085,2013
1,1,0,3,1,0,0,-1,4,44,-1,0,-1,0,1,-1,1,1,1,1,1,0,1,1,1,1,600086,2011
1,1,0,3,1,0,0,-1,7,40,-1,0,-1,0,1,-1,1,1,1,1,1,0,1,1,1,1,600086,2012
